state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population
IN,2013-04-01,7762055.955,,30045.063,,71097.3,890.865,396279.136,6584377
IN,2013-05-01,8137525.713,,36576.946,,49898.164,1008.899,302515.155,6586891
IN,2013-06-01,8606126.757,,34779.759,,74590.303,1165.037,184391.533,6589406
IN,2013-07-01,10507657.52,,24011.383,,71749.821,1084.483,137648.122,6591920
IN,2013-08-01,9628260.787,,47167.777,,81948.062,1258.006,91983.441,6594434
IN,2013-09-01,8502689.949000001,,40541.41,,76547.10800000001,1253.566,155402.138,6596949
IN,2013-10-01,8351731.843,,42555.897,,72918.106,1320.081,297340.445,6599463
IN,2013-11-01,8419035.665,,31365.527,,67000.165,9934.543,449282.021,6601978
IN,2013-12-01,9771437.370000001,,13922.521,,61934.629,11021.184,405161.636,6604492
KS,2013-01-01,2647698.121,,998.882,901523.0,4584.905,,727220.174,2879252
KS,2013-02-01,2797473.534,,892.668,72505.0,3817.835,,687279.46,2879959
KS,2013-03-01,2422118.729,,1222.456,-7587.0,4634.392,,788997.848,2880665
KS,2013-04-01,2269654.078,,1314.962,327330.0,4782.804,,886182.113,2881371
KS,2013-05-01,2421360.299,,1409.502,611551.0,4347.629,,869396.777,2882078
KS,2013-06-01,2677217.664,,1375.266,842579.0,4383.745,,817002.578,2882784
KS,2013-07-01,3305408.73,,1336.318,882785.0,6004.595,,634060.21,2883491
KS,2013-08-01,3221281.408,,1628.979,883930.0,5546.821,,597171.779,2884197
KS,2013-09-01,2881707.616,,1437.635,292148.0,5026.288,,863821.937,2884903
KS,2013-10-01,2275694.378,,1036.413,582132.0,5050.523,,993147.281,2885610
KS,2013-11-01,2208143.444,,949.472,874919.0,4962.025,,844655.1950000001,2886316
KS,2013-12-01,2670806.004,,915.447,904486.0,4860.833000000001,,724260.648,2887022
KY,2013-01-01,7924704.262,,307494.171,,24414.48,,,4390694
KY,2013-02-01,7370174.825,,289604.858,,26997.457,,,4392082
KY,2013-03-01,8199708.9,,322537.759,,30563.41,,,4393469
KY,2013-04-01,5898259.887,,290667.335,,26793.87,,,4394856
KY,2013-05-01,6327209.497,,301825.916,,26257.571,,,4396243
KY,2013-06-01,7069158.102,,238979.343,,23129.234,,,4397631
KY,2013-07-01,7515796.548,,323452.056,,22955.859,,,4399018
KY,2013-08-01,7939822.94,,281409.675,,42509.707,,,4400405
KY,2013-09-01,7076360.813,,200724.818,,8470.535,,,4401792
KY,2013-10-01,6674138.888,,180497.936,,21125.432,,,4403180
KY,2013-11-01,6321977.347,,170617.912,,41697.641,,,4404567
KY,2013-12-01,7813229.915,,367402.221,,40350.242,,,4405954
LA,2013-01-01,6780430.731,,86731.0,958577.0,286783.031,,,4571724
LA,2013-02-01,5594270.037,,103346.0,1146064.0,283348.292,,,4572760
LA,2013-03-01,6203948.296,,106707.0,1095599.0,286431.527,,,4573797
LA,2013-04-01,5828109.913,,98491.0,1421379.0,261928.93,,,4574833
LA,2013-05-01,6430362.183,,126938.0,1511211.0,301282.511,,,4575870
LA,2013-06-01,7532570.705,,126869.0,1414458.0,256990.814,,,4576906
LA,2013-07-01,7836962.476,,124777.0,1581768.0,283005.266,,,4577943
LA,2013-08-01,7959412.546,,89360.0,1574207.0,277798.581,,,4578979
LA,2013-09-01,7316756.041,,38779.0,1519085.0,300549.446,,,4580016
LA,2013-10-01,5896306.693,,33812.0,1578936.0,336819.402,,,4581052
LA,2013-11-01,6105843.286,,37846.0,1553830.0,278437.953,,,4582089
LA,2013-12-01,7060392.828,,70905.0,1599280.0,312480.547,,,4583126
MA,2013-01-01,2126110.681,,78342.605,352154.0,145943.888,2836.149,22716.004,6696334
MA,2013-02-01,1390169.533,,75391.672,315145.0,134000.895,4463.63,17264.084,6700353
MA,2013-03-01,1753188.3,,94002.501,469668.0,176484.046,6759.78,19300.248,6704372
MA,2013-04-01,2154605.84,,117628.122,189221.0,168752.708,7282.484,17642.718,6708391
MA,2013-05-01,2200450.127,,94711.312,7788.0,170205.008,8214.529,13447.539,6712410
MA,2013-06-01,2074536.599,,107242.964,473949.0,161104.934,9571.539,14315.575,6716429
MA,2013-07-01,3659676.083,,110256.067,499580.0,174735.037,9322.696,10378.188,6720448
MA,2013-08-01,2846653.25,,52432.288,380750.0,175448.834,11170.321,11165.666,6724467
MA,2013-09-01,2077982.911,,62761.877,327986.0,171121.942,11091.025,12472.757,6728487
MA,2013-10-01,1974202.026,,40799.217,386722.0,185903.192,12745.471,17499.724,6732506
MA,2013-11-01,1633480.106,,72792.469,486474.0,171966.773,10450.671,23803.858,6736525
MA,2013-12-01,1715372.219,,85142.956,441206.0,177330.129,12548.715,24891.199,6740544
MD,2013-01-01,1489143.094,,195863.647,1326175.0,70504.396,2228.75,35774.0,5898017
MD,2013-02-01,1268068.271,,184016.159,950117.0,68467.685,3513.386,38514.0,5901381
MD,2013-03-01,1499488.138,,202882.914,784587.0,70977.033,4542.783,36007.0,5904745
MD,2013-04-01,957208.6900000001,,228667.311,1283601.0,60742.556,3897.978,34212.0,5908109
MD,2013-05-01,1252276.265,,133088.623,1094820.0,68852.701,5730.587,32537.0,5911473
MD,2013-06-01,1892726.388,,136421.936,1249816.0,79682.365,5786.063,15692.0,5914837
MD,2013-07-01,2473598.831,,162770.353,1262218.0,82472.651,5398.323,13019.0,5918201
MD,2013-08-01,1601645.861,,73021.914,1258216.0,84813.272,4904.785,11577.0,5921565
MD,2013-09-01,1524707.132,,53253.742,1140152.0,66467.44900000001,9081.814,11769.0,5924929
MD,2013-10-01,1549481.247,,83841.971,1306577.0,73974.61,7942.455,18887.0,5928292
MD,2013-11-01,1422072.237,,76607.258,1279188.0,68159.83499999999,5685.245,38753.0,5931656
MD,2013-12-01,1685195.348,,196584.172,1328838.0,63605.919,4773.221,34929.0,5935020
ME,2013-01-01,584187.429,,332774.803,,365186.074,,106209.363,1338843
ME,2013-02-01,401109.987,,314193.289,,343403.32,,88795.495,1339127
ME,2013-03-01,429462.242,,332217.017,,364777.256,,100380.392,1339410
ME,2013-04-01,372908.786,,313774.26,,244611.117,,97548.583,1339693
ME,2013-05-01,351870.265,,327724.234,,287009.585,,72588.47,1339976
ME,2013-06-01,414828.88,,395022.527,,394018.813,,66178.57,1340260
ME,2013-07-01,495342.43,,322703.39,,406169.435,,56484.575,1340543
ME,2013-08-01,398701.831,,235303.983,,392603.859,,69714.749,1340826
ME,2013-09-01,365412.312,,263039.033,,377962.06,,74744.188,1341110
ME,2013-10-01,371068.802,,249932.548,,334879.557,,87465.678,1341393
ME,2013-11-01,410781.066,,230499.548,,370535.597,,130200.17,1341676
ME,2013-12-01,579593.486,,243270.178,,365488.431,,97359.947,1341960
MI,2013-01-01,5775357.581999999,,123396.78,2791910.0,229233.002,,308951.051,9943361
MI,2013-02-01,5522063.357000001,,119635.324,2388312.0,203242.893,,258864.102,9944975
MI,2013-03-01,5559539.162,,172801.099,2620531.0,257189.083,,256072.07,9946589
MI,2013-04-01,4943453.288,,279638.994,1826588.0,264303.627,,293640.826,9948203
MI,2013-05-01,5738388.467,,204555.489,1533456.0,266443.192,,217624.278,9949817
MI,2013-06-01,5975155.468,,136200.21,2309981.0,275270.388,,141504.958,9951431
MI,2013-07-01,6874298.672999999,,50989.696,2609391.0,265366.515,,128043.987,9953045
MI,2013-08-01,6708768.852,,48819.629,2679670.0,263847.595,,137132.198,9954660
MI,2013-09-01,5608648.436,,38257.613,2345864.0,260468.228,,175732.627,9956274
MI,2013-10-01,5570541.453,,62561.421,2178083.0,259445.477,,229793.157,9957888
MI,2013-11-01,5656623.734,,83899.464,2577556.0,227886.118,,373625.776,9959502
MI,2013-12-01,6189152.379,,98293.281,3059481.0,254439.645,,278638.97,9961116
MN,2013-01-01,2858304.364,,10534.2,1167888.0,164465.359,91.551,903270.69,5428050
MN,2013-02-01,2348411.533,,9968.818000000001,1130162.0,142052.544,132.925,690610.639,5431405
MN,2013-03-01,2498594.748,,17785.098,821861.0,174357.906,186.351,737410.759,5434759
MN,2013-04-01,2113438.822,,34056.671,777673.0,144731.087,201.196,800114.586,5438114
MN,2013-05-01,1941885.675,,38554.932,752135.0,137433.502,227.853,783742.692,5441469
MN,2013-06-01,2041688.923,,212784.521,700657.0,155768.238,263.116,555309.207,5444824
MN,2013-07-01,2925237.07,,55478.785,776208.0,176374.685,244.924,507879.342,5448178
MN,2013-08-01,2923603.772,,19471.181,1120700.0,186870.124,284.113,372269.898,5451533
MN,2013-09-01,2333835.479,,27863.516,978057.0,195081.015,283.11,605853.763,5454888
MN,2013-10-01,2348368.915,,22826.24,835437.0,155479.279,298.132,693866.339,5458243
MN,2013-11-01,2393639.187,,25427.308,815663.0,175681.937,245.025,929990.42,5461597
MN,2013-12-01,3119010.17,,36360.785,831276.0,162387.48,247.704,678432.415,5464952
MO,2013-01-01,7097480.535,,13148.44,922003.0,9239.729,,120071.509,6040106
MO,2013-02-01,6153488.991,,22328.252,833927.0,7546.46,,120252.819,6041489
MO,2013-03-01,6823435.132999999,,101856.676,894008.0,7293.819,,118399.037,6042872
MO,2013-04-01,6119850.103,,186309.798,173068.0,7316.280000000001,,110610.934,6044255
MO,2013-05-01,6365285.811,,217546.982,34149.0,6188.936,,102231.796,6045638
MO,2013-06-01,6915329.910999999,,201989.63,869706.0,6589.216,,92047.841,6047022
MO,2013-07-01,7967712.18,,66598.224,719609.0,6460.644,,58431.054,6048405
MO,2013-08-01,7596697.363,,171533.871,320343.0,6313.275,,51414.943,6049788
MO,2013-09-01,6374405.956999999,,25756.155,872034.0,5311.104,,79198.698,6051171
MO,2013-10-01,6076799.902,,33245.287,912338.0,9183.034,,100931.832,6052554
MO,2013-11-01,6174333.467,,36696.645,892149.0,9237.523000000001,,121852.537,6053938
MO,2013-12-01,6905101.576,,59417.04,923769.0,9525.19,,91419.0,6055321
MS,2013-01-01,3611621.558,,,311378.0,105971.644,,,2965441
MS,2013-02-01,3152936.161,,,954564.0,95172.774,,,2965391
MS,2013-03-01,3006349.112,,,1069948.0,131096.71,,,2965341
MS,2013-04-01,2652841.065,,,1030120.0,112497.91,,,2965291
MS,2013-05-01,2704963.761,,,1066904.0,130502.16,,,2965240
MS,2013-06-01,4315991.559,,,983340.0,134161.261,,,2965190
MS,2013-07-01,4288047.965,,,978908.0,131299.292,,,2965140
MS,2013-08-01,4413890.049,,,878096.0,136191.749,,,2965090
MS,2013-09-01,3144982.18,,,990253.0,130827.499,,,2965040
MS,2013-10-01,2953954.51,,,697135.0,108980.164,,,2964990
MS,2013-11-01,2938439.557,,,850641.0,116696.515,,,2964939
MS,2013-12-01,3308148.267,,,1053222.0,120191.487,,,2964889
MT,2013-01-01,1786354.247,,798397.798,,26067.0,,206443.138,1018648
MT,2013-02-01,1622728.778,,530158.003,,29861.0,,189047.897,1019438
MT,2013-03-01,1745844.302,,503346.058,,31308.0,,139630.69,1020228
MT,2013-04-01,1512807.624,,887259.447,,26923.0,,163818.32,1021018
MT,2013-05-01,1018381.695,,1356241.287,,27096.0,,132403.689,1021808
MT,2013-06-01,970961.542,,1356676.712,,27228.0,,109506.209,1022598
MT,2013-07-01,1232410.427,,1049516.422,,28649.0,,87965.376,1023388
MT,2013-08-01,1232995.569,,681027.745,,25835.0,,57260.57,1024178
MT,2013-09-01,1204584.541,,448524.426,,28630.0,,85303.321,1024968
MT,2013-10-01,1187865.064,,573467.462,,29012.157,,127012.304,1025758
MT,2013-11-01,1161459.852,,765998.632,,29876.689,,196911.199,1026548
MT,2013-12-01,1280451.344,,687645.787,,27091.154,,259341.817,1027339
NC,2013-01-01,6202139.016,,664880.1,3854007.0,252118.022,10329.8,,9814187
NC,2013-02-01,5952972.22,,780458.841,3293913.0,247010.58,17305.374,,9821719
NC,2013-03-01,6491623.578000001,,527990.064,2681800.0,272749.224,23905.502,,9829252
NC,2013-04-01,4831842.153,,439624.278,2394538.0,251702.947,20738.873,,9836784
NC,2013-05-01,5382100.305,,708928.107,2922985.0,265370.703,31851.27,,9844317
NC,2013-06-01,7018064.289,,599062.7930000001,3474033.0,280527.164,33836.214,,9851849
NC,2013-07-01,7606614.032,,862880.0,3795380.0,281551.011,33915.077,,9859382
NC,2013-08-01,7349438.875,,492431.515,3649988.0,289856.828,31695.127,,9866914
NC,2013-09-01,6269621.031,,395863.902,3656450.0,257962.596,35528.28,,9874447
NC,2013-10-01,5620459.288000001,,406447.735,3829430.0,261534.185,40423.553,,9881979
NC,2013-11-01,6428880.605,,340251.044,3138826.0,257126.78,30437.644,,9889512
NC,2013-12-01,6134483.849,,681714.122,3550387.0,259561.487,34696.093,,9897045
ND,2013-01-01,2289611.469,,185789.0,,3631.972,,597073.731,705429
ND,2013-02-01,2380244.386,,175655.0,,3208.501,,394491.842,706316
ND,2013-03-01,2662304.512,,153220.0,,2547.706,,425214.365,707204
ND,2013-04-01,1971132.667,,162228.0,,3041.023,,518032.22,708091
ND,2013-05-01,2008994.495,,177125.0,,2979.249,,535946.495,708979
ND,2013-06-01,2171245.658,,167066.0,,2899.045,,392611.3,709867
ND,2013-07-01,2631946.46,,177564.0,,4330.569,,311593.459,710754
ND,2013-08-01,2661626.08,,178273.0,,4308.669,,273217.997,711642
ND,2013-09-01,1942319.747,,145769.0,,3924.631,,426358.462,712529
ND,2013-10-01,2196564.996,,116500.0,,4468.718,,496708.772,713417
ND,2013-11-01,2193417.527,,70664.0,,4406.412,,589091.3910000001,714304
ND,2013-12-01,2497351.765,,142568.0,,3787.505,,558617.966,715192
NE,2013-01-01,2436683.962,,77328.89300000001,584311.0,5327.49,,151522.127,1868016
NE,2013-02-01,2165302.03,,69106.133,524746.0,4436.187,,143488.909,1869142
NE,2013-03-01,2259559.186,,94636.747,584565.0,5384.996,,159404.164,1870268
NE,2013-04-01,1660178.749,,101798.17,567421.0,5557.445,,157333.784,1871395
NE,2013-05-01,1779673.024,,109116.975,582428.0,5051.788,,155666.73,1872521
NE,2013-06-01,2235198.259,,106466.578,532881.0,5093.751999999999,,117431.507,1873648
NE,2013-07-01,2685547.864,,103451.394,537853.0,6977.123000000001,,100683.063,1874774
NE,2013-08-01,2685184.612,,126107.848,569766.0,6445.205,,107092.777,1875900
NE,2013-09-01,2326379.105,,111294.91,550785.0,5840.366,,149745.896,1877027
NE,2013-10-01,2286561.343,,80234.176,586438.0,5868.525,,169460.678,1878153
NE,2013-11-01,2237030.5,,73503.60800000001,564387.0,5765.694,,210450.777,1879279
NE,2013-12-01,2489008.421,,70869.568,679786.0,5530.296,,179479.462,1880406
NH,2013-01-01,718511.75,,105076.292,928572.0,119946.303,,37924.618,1335296
NH,2013-02-01,645663.171,,115625.425,838463.0,109168.741,,36335.498,1335805
NH,2013-03-01,563422.994,,120954.17,927730.0,116988.876,,35223.721,1336314
NH,2013-04-01,27290.366,,198139.847,898799.0,92118.205,,40939.691,1336822
NH,2013-05-01,187621.169,,155732.148,928720.0,116140.835,,30748.606,1337331
NH,2013-06-01,477987.314,,163260.664,897851.0,110854.527,,30109.304,1337840
NH,2013-07-01,758498.273,,159591.761,926855.0,115850.299,,21053.132,1338349
NH,2013-08-01,543732.823,,67033.188,927947.0,118125.361,,26183.38,1338858
NH,2013-09-01,457851.147,,77775.631,896959.0,108935.124,,31174.807,1339367
NH,2013-10-01,295071.05,,66940.135,926972.0,107411.216,,32838.211,1339875
NH,2013-11-01,367664.028,,88927.935,899554.0,127410.956,,39089.977,1340384
NH,2013-12-01,624901.281,,108141.219,928303.0,124247.218,,27563.055,1340893
NJ,2013-01-01,1936927.103,,1637.745,3143028.0,122751.635,21969.555,1228.973,8945166
NJ,2013-02-01,1929269.436,,1405.675,2848514.0,112149.645,22618.855,986.051,8949309
NJ,2013-03-01,2343842.848,,1608.172,3130017.0,140034.065,35245.891,1113.27,8953451
NJ,2013-04-01,2233139.77,,1456.209,2560578.0,133665.965,48806.964,1209.822,8957593
NJ,2013-05-01,2352091.323,,1448.29,2280745.0,132638.048,44274.597,903.959,8961736
NJ,2013-06-01,2685480.535,,1412.613,2778753.0,129563.356,45640.249,645.804,8965879
NJ,2013-07-01,3828571.694,,1611.538,2992191.0,140820.585,44007.934,422.004,8970021
NJ,2013-08-01,2973137.022,,1482.972,2960283.0,145730.201,38366.016,489.717,8974164
NJ,2013-09-01,2534562.944,,1354.719,2929907.0,136324.336,42944.021,573.275,8978306
NJ,2013-10-01,2216698.981,,1470.921,2371569.0,141762.081,40971.339,851.838,8982448
NJ,2013-11-01,2112908.965,,1647.041,2624669.0,139762.742,30819.151,1344.371,8986591
NJ,2013-12-01,2336280.612,,1738.105,2759434.0,148713.061,21744.208,1107.916,8990734
NM,2013-01-01,3010638.314,0.0,7321.592,,1561.814,24877.541,189759.319,2077168
NM,2013-02-01,2569525.522,0.0,5808.473,,1402.71,26862.498,214016.039,2077654
NM,2013-03-01,2737251.679,0.0,6536.050999999999,,1622.424,34032.12,231902.743,2078140
NM,2013-04-01,2366624.871,0.0,9369.567000000001,,1545.945,32651.271,224390.799,2078626
NM,2013-05-01,2663549.889,0.0,10776.444,,1606.686,36823.878,209951.172,2079112
NM,2013-06-01,2982441.113,0.0,11287.665,,1577.587,35900.602,185452.633,2079599
NM,2013-07-01,3142829.191,0.0,10336.482,,1656.568,35169.931,124288.853,2080085
NM,2013-08-01,3125129.245,0.0,7941.61,,1653.071,34577.713,111168.778,2080571
NM,2013-09-01,2756299.646,0.0,5450.942,,1569.235,33087.254,139039.535,2081057
NM,2013-10-01,2595735.143,0.0,5544.232,,1648.525,37678.698,197228.747,2081543
NM,2013-11-01,2802489.029,0.0,5690.123,,1666.524,28344.951,166414.083,2082030
NM,2013-12-01,2425848.128,69.0,5774.819,,1723.09,28034.749,199808.299,2082516
NV,2013-01-01,2655492.233,243958.226,134234.518,,3670.236,42362.706,13366.0,2825137
NV,2013-02-01,2286469.964,222005.918,151376.037,,3515.175,51496.831,18591.0,2828504
NV,2013-03-01,2116112.382,237402.317,305747.627,,4315.707,63155.901,22603.0,2831871
NV,2013-04-01,1718142.799,225036.866,334406.564,,3439.902,72939.793,24871.0,2835238
NV,2013-05-01,2182596.075,221421.972,303080.611,,4238.611000000001,79040.58499999999,28622.0,2838605
NV,2013-06-01,2920499.668,205218.412,277702.904,,4257.438,80281.447,24246.0,2841973
NV,2013-07-01,3512607.633,198009.544,247120.388,,4109.434,62401.051,20482.0,2845340
NV,2013-08-01,3212518.222,201951.842,237142.347,,4174.201,62454.936,21773.0,2848707
NV,2013-09-01,2508945.691,203468.965,182446.445,,4174.398,62074.002,20410.0,2852074
NV,2013-10-01,2249226.489,231762.746,206694.181,,4801.864,71700.867,17278.0,2855441
NV,2013-11-01,2106054.265,231681.086,141780.659,,4053.836,48984.944,24372.0,2858809
NV,2013-12-01,2577715.487,248035.186,160210.719,,4914.825,48488.937,13935.0,2862176
NY,2013-01-01,4989825.641,,2197638.85,4044861.0,249671.696,3653.231,421968.339,19631905
NY,2013-02-01,4968950.98,,1878039.291,3558417.0,180810.941,3761.659,290288.152,19638765
NY,2013-03-01,5031321.734,,2166696.688,3183636.0,248802.032,5739.234,312035.258,19645624
NY,2013-04-01,3907356.421,,1913158.097,3598664.0,231330.715,7773.642,404361.349,19652484
NY,2013-05-01,4697215.412,,1971385.083,3730467.0,272593.431,6963.667,279566.651,19659343
NY,2013-06-01,5333277.102,,1918047.451,3724094.0,283265.12,7172.251,206820.125,19666203
NY,2013-07-01,8049627.066,,2206295.036,3662799.0,289865.225,6869.376,145180.323,19673063
NY,2013-08-01,5646420.09,,2096034.314,3904728.0,278393.298,6027.089,180463.428,19679922
NY,2013-09-01,4434859.591,,1926454.455,3762354.0,274227.968,6541.481,204753.857,19686782
NY,2013-10-01,3813755.344,,2070816.065,3991830.0,296243.356,5541.928,299423.768,19693641
NY,2013-11-01,4069311.515,,2328949.019,3828955.0,276320.356,4107.716,444881.917,19700501
NY,2013-12-01,5116943.81,,2299774.929,3764801.0,283898.735,2865.886,349754.833,19707360
OH,2013-01-01,10157822.109,,40331.101,1402869.0,76905.37299999999,1629.784,140305.414,11617578
OH,2013-02-01,9982257.54,,33980.645,1442887.0,65962.337,2353.197,107303.753,11619769
OH,2013-03-01,10230310.933,,32579.891,1144133.0,63146.943,3270.745,113521.653,11621960
OH,2013-04-01,8959491.872,,34596.384,651398.0,59721.62,3526.56,111009.992,11624151
OH,2013-05-01,9686053.725,,58737.472,1081635.0,66748.108,3979.211,102046.916,11626343
OH,2013-06-01,9794218.025,,57656.014,1247489.0,51019.671,4538.094,58991.923,11628534
OH,2013-07-01,11152591.406,,40888.65,1327956.0,70566.49,4220.5,48960.04500000001,11630725
OH,2013-08-01,11264799.204,,63709.383,1588505.0,75114.139,4884.183,35668.864,11632916
OH,2013-09-01,8659077.891,,56444.89,1430074.0,86772.026,4849.228,54966.475,11635108
OH,2013-10-01,8812795.017,,59619.818,1616376.0,57207.629,4997.814,92645.455,11637299
OH,2013-11-01,8902564.392,,62008.922,1560722.0,75380.841,4039.057,143191.877,11639490
OH,2013-12-01,10994835.754,,8684.83,1627206.0,76127.593,4021.169,137288.213,11641681
OK,2013-01-01,4837300.081,,34829.736,,30419.434,,886214.533,3815484
OK,2013-02-01,4006245.293,,55667.318,,29851.559,,827641.76,3817218
OK,2013-03-01,4487816.2,,108805.243,,15448.697,,1018819.604,3818951
OK,2013-04-01,4016100.712,,313484.084,,30734.587,,1126583.601,3820684
OK,2013-05-01,4772862.875,,320314.855,,31483.358,,1069348.821,3822418
OK,2013-06-01,5487218.408,,387233.78,,27398.847,,1006753.004,3824151
OK,2013-07-01,6551277.875,,113902.707,,31990.497,,772299.517,3825885
OK,2013-08-01,6730094.227,,331168.208,,31410.796,,681074.421,3827618
OK,2013-09-01,5583470.841,,183779.262,,30075.644,,769359.95,3829351
OK,2013-10-01,3763946.223,,52354.389,,31082.744,,1125280.88,3831085
OK,2013-11-01,4345441.955,,161046.582,,27111.105,,1043996.368,3832818
OK,2013-12-01,5483882.695,,115491.836,,28901.634,,835120.541,3834551
OR,2013-01-01,1862348.51,19125.0,3741292.151,,106434.247,370.705,438333.997,3956313
OR,2013-02-01,1665083.95,15843.0,2758831.337,,92860.94900000001,759.235,636075.749,3959698
OR,2013-03-01,1839779.185,14238.0,2780151.417,,105810.307,1292.756,562674.858,3963083
